시	군/구	동	단지명	전용면적(㎡)	계약년	계약월	계약일	거래금액(만원)	층	건축년도
서울특별시	구로구	신도림동	우성2	84.82	2021	2	20	114000	9	1996
서울특별시	구로구	신도림동	우성2	84.82	2021	2	20	114000	9	1996
서울특별시	구로구	신도림동	우성2	84.82	2021	3	13	114500	11	1996
서울특별시	구로구	신도림동	우성2	84.82	2021	7	8	113500	6	1996
서울특별시	구로구	신도림동	우성2	84.82	2021	7	23	110000	2	1996
서울특별시	구로구	신도림동	우성2	84.82	2021	8	28	120000	6	1996
서울특별시	구로구	신도림동	우성2	84.94	2021	9	12	115500	1	1996
서울특별시	구로구	신도림동	우성3	84.75	2021	3	3	115000	3	1993
서울특별시	구로구	신도림동	우성3	84.75	2021	4	7	70000	9	1993
서울특별시	구로구	신도림동	우성3	84.75	2021	8	28	122000	14	1993
서울특별시	구로구	신도림동	우성3	84.75	2021	8	28	122000	14	1993
서울특별시	구로구	신도림동	우성5	79.56	2021	6	14	99000	9	1994
서울특별시	구로구	신도림동	우성5	79.56	2021	6	15	100800	9	1994
서울특별시	구로구	신도림동	우성5	79.56	2021	7	9	103500	5	1994
서울특별시	구로구	신도림동	우성5	79.56	2021	8	14	106500	8	1994
서울특별시	구로구	신도림동	우성5	79.56	2021	8	21	105700	2	1994
서울특별시	구로구	신도림동	현대홈타운아파트	83.76	2021	1	22	98500	17	1999
서울특별시	구로구	신도림동	현대홈타운아파트	59.73	2021	2	23	81000	12	1999
서울특별시	구로구	신도림동	현대홈타운아파트	59.73	2021	2	24	76800	1	1999
서울특별시	구로구	신도림동	현대홈타운아파트	64.23	2021	3	29	80500	1	1999
서울특별시	구로구	신도림동	현대홈타운아파트	59.73	2021	4	20	81500	2	1999
서울특별시	구로구	신도림동	현대홈타운아파트	59.73	2021	4	25	82000	18	1999
서울특별시	구로구	신도림동	현대홈타운아파트	64.23	2021	5	22	93500	5	1999
서울특별시	구로구	신도림동	현대홈타운아파트	84.69	2021	10	20	114000	6	1999
서울특별시	구로구	오류동	경남아너스빌	84.98	2021	2	4	77200	17	2003
서울특별시	구로구	오류동	경남아너스빌	84.93	2021	2	19	75300	8	2003
서울특별시	구로구	오류동	경남아너스빌	84.98	2021	3	2	74700	20	2003
서울특별시	구로구	오류동	경남아너스빌	84.98	2021	3	8	78000	10	2003
서울특별시	구로구	오류동	경남아너스빌	84.91	2021	8	15	80000	3	2003
서울특별시	구로구	오류동	계림웨스트벨리	37.2	2021	6	10	25900	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34200	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34200	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.34	2021	6	10	34150	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.81	2021	6	10	34800	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	37.2	2021	6	10	26400	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.94	2021	6	10	34600	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.86	2021	6	10	32600	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.34	2021	6	10	34500	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34050	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.34	2021	6	10	33650	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.94	2021	6	10	34600	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.86	2021	6	10	32600	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.88	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.86	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.94	2021	6	10	34600	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.86	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	33750	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	33750	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	37.2	2021	6	10	26400	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.88	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.86	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34200	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.94	2021	6	10	33900	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.86	2021	6	10	31950	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	31900	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	31900	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.88	2021	6	10	34150	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	37.2	2021	6	10	26400	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	33750	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	33750	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.94	2021	6	10	33350	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.86	2021	6	10	31400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	31400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	31400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34050	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34050	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34050	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.34	2021	6	10	33650	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.81	2021	6	10	34500	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.86	2021	6	10	34550	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34600	3	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.81	2021	6	10	34300	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	37.2	2021	6	10	25450	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.94	2021	6	10	34600	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.86	2021	6	10	32600	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.88	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.86	2021	6	10	32600	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	32550	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.88	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.86	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34900	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.34	2021	6	10	34500	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.81	2021	6	10	34800	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.34	2021	6	10	34500	7	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.81	2021	6	10	34300	2	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.81	2021	6	10	34800	6	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.34	2021	6	10	34500	4	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.81	2021	6	10	34800	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	34900	5	2021
서울특별시	구로구	오류동	계림웨스트벨리	37.2	2021	6	10	25450	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	33750	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.97	2021	6	10	33750	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.94	2021	6	10	33350	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.86	2021	6	10	31400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	31400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	46.33	2021	6	10	31400	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34050	1	2021
서울특별시	구로구	오류동	계림웨스트벨리	49.98	2021	6	10	34050	1	2021
서울특별시	구로구	오류동	금강	84.96	2021	4	12	54900	10	1996
서울특별시	구로구	오류동	금강	84.96	2021	4	19	36500	2	1996
서울특별시	구로구	오류동	금강	84.96	2021	4	19	51000	5	1996
서울특별시	구로구	오류동	금강	84.96	2021	4	19	51000	5	1996
서울특별시	구로구	오류동	금강	59.28	2021	6	23	40200	8	1996
서울특별시	구로구	오류동	금강	84.96	2021	7	5	56300	8	1996
서울특별시	구로구	오류동	금강	84.96	2021	7	14	55000	12	1996
서울특별시	구로구	오류동	금강	84.96	2021	7	17	56800	15	1996
서울특별시	구로구	오류동	금강	59.83	2021	7	25	45000	9	1996
서울특별시	구로구	오류동	금강	84.96	2021	7	31	56000	9	1996
서울특별시	구로구	오류동	금강	59.28	2021	8	14	44500	8	1996
서울특별시	구로구	오류동	금강	59.28	2021	8	14	44500	8	1996
서울특별시	구로구	오류동	금강	59.28	2021	8	14	45000	16	1996
서울특별시	구로구	오류동	금강	59.28	2021	10	17	47000	6	1996
서울특별시	구로구	오류동	금강(343)	84.983	2021	1	16	74500	3	2003
서울특별시	구로구	오류동	금강(343)	60.054	2021	1	22	63700	2	2003
서울특별시	구로구	오류동	금강(343)	60.054	2021	1	23	64000	4	2003
